,name,reactionTime,trajectory,aimAction,aimPlayerGridList,noisePoint,goal,conditionName,decisionSteps,targetDiff,avoidCommitPoint,crossPoint,obstacles,noiseNumber,playerGrid,target1,target2
152,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(0, 14), [1, 14], [2, 14], [3, 14], [4, 14], [4, 14], [5, 14], [6, 14], [7, 14], [8, 14], [9, 14], [10, 14], [11, 14]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(1, 14), (2, 14), (3, 14), (4, 14), (5, 14), (5, 14), (6, 14), (7, 14), (8, 14), (9, 14), (10, 14), (11, 14)]",[5],"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition2,2,controlAvoid,"(0, 14)","(0, 14)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (12, 10), (5, 4), (3, 1), (9, 5), (12, 1), (13, 3), (8, 3), (10, 11), (6, 7), (6, 9), (10, 7), (12, 4), (9, 2)]",1,"(0, 14)","(0, 3)","(11, 14)"
153,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(0, 0), [1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 3], [1, 4], [1, 5], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [3, 9], [4, 9], [4, 10]]","[(1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, -1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1)]","[(1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 2), (3, 3), (1, 5), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 9), (4, 9), (4, 10)]",[7],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 2]",expCondition1,4,1,"(3, 3)","(4, 4)","[(2, 2), (2, 0), (2, 4), (0, 2), (4, 2), (7, 12), (12, 10), (6, 10), (11, 12), (1, 12), (2, 13), (6, 9), (10, 2), (7, 5), (5, 8), (3, 12), (10, 9), (10, 1)]",1,"(0, 0)","(9, 4)","(4, 10)"
154,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(0, 13), [0, 12], [0, 11], [0, 10], [0, 9], [1, 9], [2, 9], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [2, 4], [2, 5], [2, 4], [2, 3], [3, 3], [4, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]","[(0, 12), (0, 11), (0, 10), (0, 9), (1, 9), (2, 9), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (2, 3), (2, 4), (2, 3), (3, 3), (4, 3)]","[12, 13]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",expCondition2,1,0,"(1, 12)","(4, 10)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (8, 5), (13, 1), (3, 1), (12, 11), (12, 3), (6, 6), (1, 1), (4, 14), (12, 10), (11, 7), (7, 1), (11, 4), (8, 6)]",2,"(0, 13)","(4, 3)","(11, 10)"
155,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3]","[(0, 14), [1, 14], [1, 13], [2, 13], [3, 13], [3, 12], [3, 11], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [4, 6], [5, 6], [5, 5], [5, 4]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1)]","[(1, 14), (1, 13), (2, 13), (3, 13), (3, 12), (3, 11), (4, 11), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (5, 6), (5, 5), (5, 4)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",expCondition2,4,1,"(3, 11)","(5, 9)","[(2, 12), (0, 12), (4, 12), (2, 14), (2, 10), (5, 12), (2, 9), (7, 1), (13, 7), (6, 7), (12, 7), (8, 4), (9, 3), (12, 2), (11, 7), (5, 1), (10, 8), (11, 1)]",0,"(0, 14)","(5, 4)","(11, 9)"
156,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 4, 5]","[(14, 0), [14, 0], [13, 0], [13, 0], [13, 1], [13, 2], [12, 2], [12, 3], [12, 4], [12, 3], [12, 4], [12, 5], [12, 6], [12, 6], [12, 7], [11, 7], [11, 8], [10, 8], [10, 9], [10, 10], [9, 10], [8, 10], [8, 11]]","[(1, 0), (-1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1)]","[(15, 0), (13, 0), (13, -1), (13, 1), (13, 2), (12, 2), (12, 3), (12, 4), (11, 4), (12, 4), (12, 5), (12, 6), (12, 7), (12, 7), (11, 7), (11, 8), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (8, 11)]","[9, 13]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",expCondition2,6,1,"(10, 4)","(8, 6)","[(11, 3), (14, 4), (13, 3), (9, 3), (11, 5), (11, 1), (10, 0), (8, 3), (11, 6), (1, 6), (1, 4), (1, 12), (4, 11), (1, 8), (6, 9), (1, 5), (9, 12), (5, 8)]",2,"(14, 0)","(8, 11)","(2, 6)"
157,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4]","[(0, 0), [0, 0], [0, 0], [1, 0], [1, 1], [1, 2], [2, 2], [2, 3], [2, 3], [2, 3], [2, 4], [2, 5], [2, 6], [1, 6], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]","[(-1, 0), (0, -1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(-1, 0), (0, -1), (1, 0), (1, 1), (1, 2), (2, 2), (2, 3), (3, 3), (3, 3), (2, 4), (2, 5), (2, 6), (1, 6), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11)]",[],"[0, 0, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition2,6,controlAvoid,"(0, 0)","(0, 0)","[(3, 3), (4, 0), (3, 1), (3, 5), (5, 3), (1, 3), (0, 4), (3, 6), (6, 3), (13, 12), (6, 13), (8, 12), (8, 8), (5, 13), (13, 0), (9, 8), (9, 12), (12, 5)]",0,"(0, 0)","(11, 0)","(0, 11)"
158,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3]","[(0, 0), [1, 0], [2, 0], [3, 0], [4, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [8, 0], [9, 0], [10, 0]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0)]",[5],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,2,controlAvoid,"(0, 0)","(0, 0)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (10, 11), (6, 10), (10, 5), (12, 9), (7, 8), (11, 7), (11, 1), (10, 12), (13, 5), (3, 12), (7, 12), (7, 9), (10, 9)]",1,"(0, 0)","(10, 0)","(0, 11)"
159,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(14, 0), [14, 1], [14, 2], [14, 3], [14, 3], [14, 3], [14, 4], [14, 5], [14, 6], [14, 7], [13, 8], [13, 9], [13, 10], [13, 11], [14, 11]]","[(0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]","[(14, 1), (14, 2), (14, 3), (15, 3), (14, 4), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (13, 9), (13, 10), (13, 11), (14, 11)]","[5, 10]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,2,controlAvoid,"(14, 0)","(14, 0)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (8, 12), (1, 10), (1, 9), (5, 7), (10, 13), (1, 7), (3, 2), (7, 8), (12, 12), (3, 8), (1, 11), (6, 13), (2, 6)]",2,"(14, 0)","(14, 11)","(2, 0)"
160,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4]","[(4, 1), [4, 1], [4, 0], [5, 0], [6, 0], [6, 0], [6, 1], [6, 2], [7, 2], [7, 3], [7, 4], [8, 4], [8, 5], [8, 6], [8, 7], [9, 7], [9, 8], [9, 9]]","[(0, 1), (0, -1), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (-1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1)]","[(4, 2), (4, 0), (5, 0), (6, 0), (6, -1), (6, 1), (6, 2), (7, 2), (6, 2), (7, 4), (8, 4), (8, 5), (8, 6), (8, 7), (9, 7), (9, 8), (9, 9)]",[9],"[0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0]",randomCondition,0,0,"(0, 14)","(0, 14)","[(7, 5), (1, 0), (1, 5), (8, 12), (4, 2), (12, 3), (1, 12), (3, 7), (2, 9), (9, 5), (10, 4), (12, 13), (7, 14), (12, 12), (13, 13), (5, 8), (11, 11), (10, 12)]",1,"(4, 1)","(9, 9)","(5, 13)"
161,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(1, 14), [2, 14], [2, 13], [2, 12], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [4, 5]]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]","[(2, 14), (2, 13), (2, 12), (3, 12), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (4, 5)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",expCondition2,1,0,"(2, 13)","(4, 10)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (12, 10), (8, 2), (13, 11), (5, 6), (9, 4), (10, 9), (0, 3), (8, 4), (5, 9), (6, 3), (0, 8), (5, 3), (7, 3)]",0,"(1, 14)","(4, 5)","(9, 10)"
162,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(14, 0), [14, 1], [13, 1], [12, 1], [11, 1], [10, 1], [10, 1], [9, 1], [8, 1], [7, 1], [6, 1], [6, 0], [5, 0], [4, 0], [3, 0]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[(14, 1), (13, 1), (12, 1), (11, 1), (10, 1), (9, 1), (9, 1), (8, 1), (7, 1), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0)]",[6],"[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition1,4,controlAvoid,"(14, 0)","(14, 0)","[(12, 2), (14, 2), (10, 2), (12, 0), (12, 4), (13, 13), (9, 10), (9, 8), (10, 13), (5, 9), (10, 12), (7, 9), (7, 8), (2, 7), (7, 6), (2, 4), (3, 1), (1, 1)]",1,"(14, 0)","(14, 11)","(3, 0)"
163,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(12, 0), [12, 1], [12, 2], [11, 2], [11, 3], [11, 4], [12, 3], [12, 3], [12, 4], [12, 5], [11, 5], [11, 6], [11, 7], [11, 8]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]","[(12, 1), (12, 2), (11, 2), (11, 3), (11, 4), (11, 5), (12, 4), (12, 4), (12, 5), (11, 5), (11, 6), (11, 7), (11, 8)]","[6, 7]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",expCondition1,0,2,"(12, 1)","(11, 3)","[(13, 1), (11, 1), (13, 3), (3, 13), (3, 0), (5, 5), (7, 5), (9, 10), (1, 6), (9, 4), (10, 8), (8, 11), (1, 13), (3, 4), (14, 12), (7, 8), (9, 13), (5, 11)]",2,"(12, 0)","(11, 8)","(4, 3)"
164,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4]","[(14, 0), [14, 1], [14, 2], [13, 2], [12, 2], [11, 2], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [8, 10]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]","[(14, 1), (14, 2), (13, 2), (12, 2), (11, 2), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (8, 10)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",expCondition2,6,1,"(10, 4)","(8, 6)","[(11, 3), (14, 4), (13, 3), (9, 3), (11, 5), (11, 1), (10, 0), (8, 3), (11, 6), (7, 11), (13, 11), (6, 13), (11, 11), (2, 1), (7, 12), (4, 7), (3, 13), (10, 13)]",0,"(14, 0)","(8, 10)","(3, 6)"
165,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2]","[(14, 14), [14, 13], [14, 12], [14, 12], [14, 11], [14, 10], [13, 9], [12, 9], [12, 8], [12, 7], [12, 6], [11, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0)]","[(14, 13), (14, 12), (14, 11), (14, 11), (14, 10), (14, 9), (12, 9), (12, 8), (12, 7), (12, 6), (11, 6)]","[3, 6]","[0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 0]",expCondition1,2,0,"(12, 12)","(11, 11)","[(13, 13), (13, 11), (11, 13), (11, 4), (9, 6), (4, 11), (6, 2), (7, 9), (1, 4), (3, 2), (4, 8), (1, 1), (10, 9), (2, 7), (4, 13), (7, 4), (3, 12), (8, 3)]",2,"(14, 14)","(6, 11)","(11, 6)"
166,noise0.0667_softmaxBeta2.5_1,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(14, 14), [14, 13], [14, 12], [14, 11], [14, 10], [14, 9], [14, 8], [14, 7], [13, 7], [14, 7], [14, 6], [14, 5], [14, 4], [14, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[(14, 13), (14, 12), (14, 11), (14, 10), (14, 9), (14, 8), (14, 7), (14, 6), (14, 7), (14, 6), (14, 5), (14, 4), (14, 3)]",[8],"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition1,2,controlAvoid,"(14, 14)","(14, 14)","[(13, 13), (13, 11), (11, 13), (4, 9), (1, 13), (4, 3), (7, 9), (13, 2), (9, 10), (7, 5), (6, 7), (3, 3), (3, 6), (2, 6), (8, 2), (4, 14), (6, 2), (8, 6)]",1,"(14, 14)","(3, 14)","(14, 3)"
167,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(4, 10), [4, 9], [4, 8], [3, 8], [2, 8], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3], [1, 2], [0, 2]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0)]","[(4, 9), (4, 8), (3, 8), (2, 8), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (0, 2)]",[],"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",randomCondition,0,2,"(0, 14)","(0, 14)","[(14, 8), (5, 4), (2, 11), (4, 0), (11, 8), (0, 4), (13, 2), (1, 0), (13, 8), (12, 3), (1, 9), (9, 0), (5, 6), (6, 3), (1, 10), (14, 13), (2, 9), (10, 0)]",0,"(4, 10)","(0, 2)","(11, 4)"
168,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(1, 14), [2, 14], [2, 13], [2, 12], [2, 13], [3, 14], [4, 14], [5, 14], [5, 13], [5, 12], [5, 11], [6, 11], [7, 11], [8, 11], [9, 11]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[(2, 14), (2, 13), (2, 12), (2, 11), (2, 12), (4, 14), (5, 14), (5, 13), (5, 12), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11)]","[4, 5]","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2]",expCondition1,1,0,"(2, 13)","(3, 11)","[(1, 13), (3, 13), (1, 11), (7, 2), (5, 8), (13, 12), (5, 1), (3, 2), (2, 3), (1, 3), (10, 8), (13, 1), (10, 7), (13, 14), (10, 9), (0, 3), (1, 4), (11, 9)]",2,"(1, 14)","(3, 5)","(9, 11)"
169,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2]","[(14, 13), [14, 12], [13, 12], [12, 12], [11, 12], [11, 11], [10, 11], [9, 11], [8, 11], [7, 11], [6, 11]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(14, 12), (13, 12), (12, 12), (11, 12), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11)]",[],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",expCondition1,1,2,"(13, 12)","(11, 11)","[(13, 13), (13, 11), (11, 13), (7, 2), (4, 3), (1, 10), (2, 11), (8, 1), (11, 14), (9, 10), (2, 9), (3, 9), (2, 12), (7, 14), (3, 7), (4, 1), (8, 6), (4, 2)]",0,"(14, 13)","(6, 11)","(11, 4)"
170,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4]","[(14, 0), [14, 1], [13, 1], [12, 1], [12, 2], [12, 3], [12, 4], [11, 4], [10, 4], [9, 4], [8, 4], [7, 4], [6, 4], [7, 3], [6, 3], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]","[(14, 1), (13, 1), (12, 1), (12, 2), (12, 3), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (6, 5), (6, 3), (5, 3), (5, 4), (5, 5), (4, 5), (4, 6)]",[13],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 2, 0]",expCondition2,6,2,"(10, 4)","(8, 6)","[(11, 3), (14, 4), (13, 3), (9, 3), (11, 5), (11, 1), (10, 0), (8, 3), (11, 6), (6, 9), (1, 2), (6, 11), (6, 7), (5, 8), (2, 11), (2, 3), (4, 10), (3, 11)]",1,"(14, 0)","(8, 12)","(4, 6)"
171,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[(0, 14), [1, 14], [1, 13], [2, 13], [3, 13], [3, 12], [3, 11], [3, 10], [3, 9], [4, 9], [3, 8], [4, 8], [4, 9], [4, 8], [4, 7], [4, 6], [4, 5], [5, 5], [5, 4]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1)]","[(1, 14), (1, 13), (2, 13), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (4, 9), (5, 9), (4, 8), (5, 8), (4, 8), (4, 7), (4, 6), (4, 5), (5, 5), (5, 4)]","[10, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",expCondition2,4,0,"(3, 11)","(5, 9)","[(2, 12), (0, 12), (4, 12), (2, 14), (2, 10), (5, 12), (2, 9), (0, 3), (7, 2), (1, 2), (8, 4), (13, 1), (9, 3), (13, 14), (9, 2), (9, 7), (12, 13), (6, 1)]",2,"(0, 14)","(5, 4)","(10, 9)"
172,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3]","[(14, 0), [13, 0], [13, 1], [12, 1], [11, 1], [11, 2], [11, 2], [11, 3], [10, 3], [9, 3], [8, 3], [7, 3], [6, 3], [6, 4], [5, 4], [4, 4], [4, 5]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]","[(13, 0), (13, 1), (12, 1), (11, 1), (11, 2), (10, 2), (11, 3), (10, 3), (9, 3), (8, 3), (7, 3), (6, 3), (6, 4), (5, 4), (4, 4), (4, 5)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0]",expCondition2,4,0,"(11, 3)","(9, 5)","[(12, 2), (14, 2), (10, 2), (12, 0), (12, 4), (9, 2), (12, 5), (8, 12), (3, 5), (1, 7), (6, 9), (5, 11), (8, 13), (9, 11), (3, 12), (3, 11), (7, 7), (9, 12)]",0,"(14, 0)","(9, 10)","(4, 5)"
173,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3]","[(0, 0), [0, 1], [0, 2], [0, 3], [0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [6, 3], [7, 3]]","[(0, 1), (0, 1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]","[(0, 1), (0, 2), (1, 2), (0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (6, 3), (7, 3)]",[3],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",expCondition1,2,2,"(2, 2)","(3, 3)","[(1, 1), (1, 3), (3, 1), (5, 12), (8, 0), (2, 12), (9, 2), (11, 4), (10, 1), (5, 11), (8, 5), (8, 11), (7, 11), (12, 0), (13, 11), (13, 5), (11, 5), (7, 8)]",1,"(0, 0)","(7, 3)","(3, 9)"
174,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2]","[(14, 1), [14, 2], [13, 2], [12, 2], [11, 2], [10, 2], [9, 2], [8, 2], [7, 2], [6, 2], [5, 2], [4, 2], [4, 3]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]","[(14, 2), (13, 2), (12, 2), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (5, 2), (4, 2), (4, 3)]",[],"[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0]",expCondition1,1,0,"(13, 2)","(11, 3)","[(13, 1), (11, 1), (13, 3), (11, 0), (3, 2), (2, 11), (6, 13), (9, 13), (3, 0), (5, 5), (10, 7), (6, 7), (2, 3), (1, 2), (12, 11), (3, 1), (9, 9), (8, 10)]",0,"(14, 1)","(11, 10)","(4, 3)"
175,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(0, 2), [1, 2], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [2, 5], [3, 5], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9]]","[(1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[(1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 5), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9)]",[7],"[0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 2, 2]",expCondition2,0,2,"(1, 2)","(4, 4)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (11, 1), (1, 1), (0, 1), (13, 2), (8, 12), (8, 13), (5, 10), (5, 5), (11, 10), (9, 13), (9, 8), (2, 13), (3, 12)]",1,"(0, 2)","(11, 4)","(4, 9)"
