,name,reactionTime,trajectory,aimAction,aimPlayerGridList,noisePoint,goal,conditionName,decisionSteps,targetDiff,avoidCommitPoint,crossPoint,obstacles,noiseNumber,playerGrid,target1,target2
140,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(12, 14), [12, 13], [12, 12], [12, 11], [11, 11], [10, 11], [11, 10], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [4, 10]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(12, 13), (12, 12), (12, 11), (11, 11), (10, 11), (10, 10), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10)]",[6],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",expCondition2,0,1,"(12, 13)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (2, 13), (13, 10), (13, 12), (4, 5), (7, 8), (11, 1), (1, 8), (11, 2), (2, 11), (14, 7), (1, 4), (4, 6), (1, 11)]",1,"(12, 14)","(4, 10)","(10, 3)"
141,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4]","[(14, 0), [14, 0], [13, 0], [13, 0], [12, 0], [12, 1], [12, 2], [11, 2], [11, 2], [10, 2], [10, 3], [10, 4], [9, 4], [9, 5], [9, 6], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10]]","[(1, 0), (-1, 0), (0, -1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[(15, 0), (13, 0), (13, -1), (12, 0), (12, 1), (12, 2), (11, 2), (11, 3), (10, 2), (10, 3), (10, 4), (9, 4), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",expCondition2,6,0,"(10, 4)","(8, 6)","[(11, 3), (14, 4), (13, 3), (9, 3), (11, 5), (11, 1), (10, 0), (8, 3), (11, 6), (4, 10), (1, 7), (3, 13), (6, 10), (11, 13), (5, 12), (3, 5), (2, 1), (1, 0)]",0,"(14, 0)","(8, 10)","(4, 6)"
142,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[(14, 14), [13, 14], [12, 14], [12, 13], [13, 13], [12, 13], [11, 13], [11, 13], [11, 12], [10, 12], [9, 12], [9, 13], [9, 14], [8, 14], [7, 14], [6, 14], [5, 14], [4, 14]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(13, 14), (12, 14), (12, 13), (11, 13), (12, 13), (11, 13), (11, 12), (11, 12), (10, 12), (9, 12), (9, 13), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14)]","[4, 7]","[1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",controlCondition,0,controlAvoid,"(14, 14)","(14, 14)","[(11, 14), (14, 11), (13, 10), (9, 11), (10, 13), (11, 9), (12, 12), (8, 13), (8, 12), (13, 8), (12, 8), (9, 11), (7, 4), (5, 4), (7, 7), (3, 4), (2, 6), (6, 1)]",2,"(14, 14)","(4, 14)","(14, 4)"
143,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(14, 0), [14, 1], [14, 2], [14, 2], [13, 2], [12, 2], [12, 3], [11, 3], [11, 4], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(14, 1), (14, 2), (14, 3), (13, 2), (12, 2), (12, 3), (11, 3), (11, 4), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",expCondition2,2,0,"(12, 2)","(10, 4)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (4, 12), (3, 0), (6, 10), (10, 13), (9, 5), (1, 13), (2, 0), (12, 13), (6, 7), (14, 11), (3, 2), (4, 9), (4, 0)]",1,"(14, 0)","(10, 9)","(5, 4)"
144,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2]","[(12, 1), [11, 1], [10, 1], [9, 2], [9, 1], [8, 1], [7, 1], [6, 1], [5, 1], [4, 1], [3, 1], [2, 1]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(11, 1), (10, 1), (9, 1), (9, 1), (8, 1), (7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (2, 1)]",[3],"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",randomCondition,0,1,"(14, 14)","(14, 14)","[(13, 8), (5, 5), (10, 2), (2, 6), (11, 8), (5, 9), (0, 12), (9, 5), (4, 2), (5, 12), (1, 11), (9, 12), (2, 12), (13, 2), (7, 7), (8, 3), (11, 7), (13, 12)]",1,"(12, 1)","(2, 1)","(9, 10)"
145,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(0, 13), [0, 12], [1, 12], [2, 12], [3, 12], [3, 11], [4, 11], [5, 11], [4, 12], [4, 12], [5, 12], [6, 12], [6, 11], [7, 11], [8, 11]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]","[(0, 12), (1, 12), (2, 12), (3, 12), (3, 11), (4, 11), (5, 11), (6, 11), (4, 11), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11)]","[8, 9]","[0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2]",expCondition1,1,0,"(1, 12)","(3, 11)","[(1, 13), (3, 13), (1, 11), (12, 4), (11, 1), (8, 3), (8, 10), (9, 12), (12, 11), (12, 5), (4, 14), (3, 2), (5, 7), (6, 7), (8, 7), (1, 14), (6, 5), (7, 1)]",2,"(0, 13)","(3, 6)","(8, 11)"
146,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(0, 1), [0, 2], [1, 2], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [9, 4], [10, 4]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]","[(0, 2), (1, 2), (2, 2), (2, 3), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (9, 4), (10, 4)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1]",expCondition2,1,1,"(1, 2)","(4, 4)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (6, 10), (8, 5), (6, 8), (5, 9), (11, 8), (8, 12), (12, 7), (12, 8), (12, 10), (10, 5), (8, 13), (13, 12), (8, 11)]",0,"(0, 1)","(10, 4)","(4, 11)"
147,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[(14, 0), [14, 1], [14, 2], [14, 2], [13, 2], [12, 2], [12, 3], [12, 4], [12, 5], [13, 5], [14, 5], [14, 6], [14, 7], [14, 8], [14, 9], [14, 10]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(14, 1), (14, 2), (14, 3), (13, 2), (12, 2), (12, 3), (12, 4), (12, 5), (13, 5), (14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10)]",[3],"[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",controlCondition,0,controlAvoid,"(14, 0)","(14, 0)","[(14, 3), (11, 0), (10, 1), (8, 1), (13, 4), (13, 6), (12, 6), (8, 2), (11, 5), (9, 3), (4, 12), (8, 11), (3, 3), (6, 10), (14, 13), (3, 9), (4, 6), (9, 13)]",1,"(14, 0)","(14, 10)","(2, 0)"
148,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3]","[(1, 14), [2, 14], [2, 14], [2, 13], [2, 12], [2, 11], [3, 11], [3, 10], [4, 10], [4, 9], [4, 8], [4, 7], [4, 6], [4, 5]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(2, 14), (2, 13), (2, 13), (2, 12), (2, 11), (3, 11), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",expCondition2,1,2,"(2, 13)","(4, 10)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (3, 2), (11, 4), (8, 9), (13, 11), (1, 1), (7, 5), (13, 14), (9, 6), (13, 9), (5, 5), (13, 12), (12, 3), (6, 8)]",1,"(1, 14)","(4, 5)","(11, 10)"
149,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2]","[(2, 14), [3, 14], [3, 14], [4, 14], [4, 13], [4, 12], [5, 12], [6, 12], [6, 11], [7, 11], [8, 11], [9, 11]]","[(1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0)]","[(3, 14), (4, 14), (4, 14), (4, 13), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11)]",[2],"[0, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2]",expCondition1,0,0,"(2, 13)","(3, 11)","[(1, 13), (3, 13), (1, 11), (0, 8), (11, 10), (12, 2), (7, 7), (3, 1), (1, 8), (6, 10), (8, 10), (11, 1), (1, 1), (7, 4), (11, 9), (8, 2), (12, 8), (0, 4)]",1,"(2, 14)","(3, 5)","(9, 11)"
150,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(13, 8), [13, 7], [14, 8], [13, 8], [13, 7], [12, 7], [12, 6], [11, 6], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(13, 7), (12, 7), (13, 8), (13, 7), (12, 7), (12, 6), (11, 6), (10, 6), (10, 5), (9, 5), (8, 5), (7, 5), (6, 5)]",[2],"[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",randomCondition,0,controlAvoid,"(14, 0)","(14, 0)","[(12, 4), (12, 10), (13, 1), (3, 3), (9, 4), (6, 4), (9, 9), (1, 4), (12, 8), (0, 12), (5, 12), (0, 5), (10, 12), (11, 7), (6, 8), (7, 4), (11, 5), (10, 3)]",1,"(13, 8)","(6, 5)","(4, 10)"
151,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3]","[(0, 0), [1, 0], [2, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [8, 2], [8, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]","[(1, 0), (2, 0), (3, 0), (3, 0), (4, 0), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (8, 2), (8, 3)]",[3],"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0]",expCondition1,2,0,"(2, 2)","(3, 3)","[(1, 1), (1, 3), (3, 1), (2, 10), (13, 0), (5, 9), (9, 9), (7, 6), (4, 12), (13, 4), (12, 10), (1, 11), (11, 9), (12, 12), (8, 11), (5, 5), (9, 10), (11, 2)]",1,"(0, 0)","(8, 3)","(3, 8)"
152,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3]","[(14, 12), [13, 12], [13, 12], [12, 12], [11, 12], [11, 11], [10, 11], [9, 11], [8, 11], [7, 11], [6, 11], [5, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(13, 12), (12, 12), (12, 12), (11, 12), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11)]",[2],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",expCondition1,0,1,"(13, 12)","(11, 11)","[(13, 13), (13, 11), (11, 13), (11, 13), (8, 4), (6, 8), (3, 12), (14, 2), (8, 9), (3, 11), (3, 10), (11, 3), (14, 14), (9, 2), (13, 2), (5, 8), (9, 8), (2, 13)]",1,"(14, 12)","(5, 11)","(11, 4)"
153,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3]","[(2, 14), [2, 13], [2, 12], [3, 12], [3, 12], [4, 12], [5, 12], [5, 11], [6, 11], [7, 11], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10]]","[(0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[(2, 13), (2, 12), (3, 12), (3, 11), (4, 12), (5, 12), (5, 11), (6, 11), (7, 11), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10)]",[4],"[0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 2, 2]",expCondition2,0,0,"(2, 13)","(4, 10)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (11, 4), (9, 2), (1, 14), (5, 6), (0, 14), (13, 10), (13, 11), (9, 9), (10, 3), (6, 8), (12, 4), (0, 10), (10, 2)]",1,"(2, 14)","(4, 3)","(11, 10)"
154,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4]","[(0, 14), [0, 13], [1, 13], [2, 13], [3, 13], [3, 12], [4, 13], [5, 13], [6, 13], [6, 12], [7, 12], [8, 12], [7, 11], [7, 10], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[(0, 13), (1, 13), (2, 13), (3, 13), (3, 12), (3, 11), (5, 13), (6, 13), (6, 12), (7, 12), (8, 12), (8, 11), (7, 10), (7, 9), (8, 9), (9, 9), (10, 9), (11, 9)]","[6, 12]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2]",expCondition2,4,2,"(3, 11)","(5, 9)","[(2, 12), (0, 12), (4, 12), (2, 14), (2, 10), (5, 12), (2, 9), (12, 7), (7, 7), (8, 7), (11, 4), (11, 3), (7, 6), (0, 3), (13, 11), (6, 2), (10, 5), (9, 5)]",2,"(0, 14)","(5, 5)","(11, 9)"
155,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(14, 14), [14, 13], [13, 13], [13, 12], [13, 11], [12, 11], [11, 11], [10, 11], [9, 11], [8, 11], [7, 11], [7, 10], [6, 10], [6, 9], [5, 9], [4, 9]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0)]","[(14, 13), (13, 13), (13, 12), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (7, 10), (6, 10), (6, 9), (5, 9), (4, 9)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",expCondition2,4,1,"(11, 11)","(9, 9)","[(12, 12), (12, 14), (12, 10), (14, 12), (10, 12), (12, 9), (9, 12), (3, 6), (3, 3), (7, 6), (1, 14), (8, 7), (1, 12), (1, 5), (2, 8), (8, 6), (10, 1), (4, 2)]",0,"(14, 14)","(4, 9)","(9, 3)"
156,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[(0, 0), [0, 1], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [2, 4], [3, 4], [4, 4], [5, 4], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5]]","[(0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(0, 1), (1, 1), (2, 1), (2, 2), (2, 3), (2, 4), (3, 4), (3, 4), (4, 4), (5, 4), (6, 4), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5)]","[7, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",expCondition1,6,1,"(4, 4)","(5, 5)","[(3, 3), (4, 0), (3, 1), (3, 5), (5, 3), (1, 3), (0, 4), (13, 4), (6, 11), (8, 6), (7, 12), (6, 10), (13, 7), (6, 8), (13, 13), (13, 8), (13, 12), (12, 1)]",2,"(0, 0)","(10, 5)","(5, 11)"
157,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(12, 14), [12, 13], [12, 12], [11, 12], [10, 12], [9, 12], [9, 11], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [4, 10]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(12, 13), (12, 12), (11, 12), (10, 12), (9, 12), (9, 11), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10)]",[],"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]",expCondition2,0,1,"(12, 13)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (7, 9), (6, 7), (7, 5), (4, 8), (6, 6), (4, 1), (14, 9), (14, 7), (13, 10), (12, 2), (13, 14), (8, 5), (14, 14)]",0,"(12, 14)","(4, 10)","(10, 3)"
158,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3]","[(0, 2), [1, 2], [2, 2], [3, 2], [4, 1], [5, 1], [6, 1], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(1, 2), (2, 2), (3, 2), (4, 2), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2)]",[4],"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",expCondition1,0,controlAvoid,"(0, 2)","(0, 2)","[(1, 1), (1, 3), (3, 1), (3, 12), (9, 4), (7, 13), (1, 12), (5, 11), (2, 0), (8, 5), (12, 1), (4, 11), (10, 11), (10, 5), (8, 4), (1, 0), (6, 4), (12, 7)]",1,"(0, 2)","(11, 2)","(0, 13)"
159,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4]","[(14, 14), [14, 13], [13, 13], [13, 12], [12, 12], [11, 12], [10, 12], [11, 12], [11, 12], [11, 12], [10, 12], [9, 12], [8, 12], [7, 12], [7, 11], [6, 11], [6, 10], [6, 9], [5, 9]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0)]","[(14, 13), (13, 13), (13, 12), (12, 12), (11, 12), (10, 12), (9, 12), (10, 12), (11, 11), (10, 12), (9, 12), (8, 12), (7, 12), (7, 11), (6, 11), (6, 10), (6, 9), (5, 9)]","[7, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1]",expCondition1,6,1,"(10, 10)","(9, 9)","[(11, 11), (10, 14), (11, 13), (11, 9), (9, 11), (13, 11), (14, 10), (1, 12), (4, 5), (4, 4), (1, 8), (2, 10), (1, 3), (5, 3), (2, 13), (7, 3), (4, 9), (10, 2)]",2,"(14, 14)","(5, 9)","(9, 4)"
160,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(14, 14), [13, 14], [13, 13], [12, 13], [11, 13], [10, 13], [9, 13], [9, 13], [8, 13], [7, 13], [7, 14], [6, 14], [5, 14], [4, 14], [3, 14]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(13, 14), (13, 13), (12, 13), (11, 13), (10, 13), (9, 13), (8, 13), (8, 13), (7, 13), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",[7],"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,4,controlAvoid,"(14, 14)","(14, 14)","[(12, 12), (12, 14), (12, 10), (14, 12), (10, 12), (12, 9), (9, 12), (6, 7), (4, 5), (8, 5), (4, 1), (4, 8), (7, 3), (6, 1), (5, 6), (3, 8), (14, 3), (7, 8)]",1,"(14, 14)","(3, 14)","(14, 2)"
161,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(14, 0), [13, 0], [12, 0], [12, 1], [12, 2], [11, 2], [10, 2], [9, 2], [8, 2], [8, 3], [7, 3], [6, 3]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[(13, 0), (12, 0), (12, 1), (12, 2), (11, 2), (10, 2), (9, 2), (8, 2), (8, 3), (7, 3), (6, 3)]",[],"[0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2]",expCondition1,2,0,"(12, 2)","(11, 3)","[(13, 1), (11, 1), (13, 3), (6, 13), (9, 9), (4, 0), (7, 8), (7, 6), (3, 2), (1, 5), (10, 8), (10, 11), (12, 9), (9, 7), (5, 7), (14, 10), (3, 8), (10, 5)]",0,"(14, 0)","(11, 8)","(6, 3)"
162,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(2, 0), [2, 1], [2, 2], [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[(2, 1), (2, 2), (2, 3), (2, 3), (2, 4), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8)]",[3],"[0, 0, 0, 0, 2, 0, 2, 2, 2, 2]",expCondition1,0,2,"(2, 1)","(3, 3)","[(1, 1), (1, 3), (3, 1), (6, 9), (10, 7), (11, 8), (1, 9), (1, 7), (10, 8), (13, 8), (7, 9), (5, 7), (4, 8), (1, 12), (3, 9), (1, 8), (10, 13), (12, 5)]",1,"(2, 0)","(10, 3)","(3, 8)"
163,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(14, 12), [13, 12], [12, 12], [12, 11], [13, 12], [14, 11], [14, 10], [14, 9], [13, 9], [12, 9], [12, 8], [11, 8], [11, 7], [11, 6]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1)]","[(13, 12), (12, 12), (12, 11), (12, 10), (12, 12), (14, 10), (14, 9), (13, 9), (12, 9), (12, 8), (11, 8), (11, 7), (11, 6)]","[4, 5]","[0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 0, 2, 2]",expCondition1,0,0,"(13, 12)","(11, 11)","[(13, 13), (13, 11), (11, 13), (8, 3), (13, 13), (10, 3), (4, 7), (8, 8), (4, 3), (3, 12), (7, 10), (9, 1), (14, 4), (8, 1), (8, 9), (2, 8), (10, 14), (8, 14)]",2,"(14, 12)","(6, 11)","(11, 6)"
164,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(0, 13), [0, 12], [1, 12], [2, 12], [3, 12], [4, 12], [5, 12], [6, 12], [6, 11], [7, 11], [8, 11], [8, 10], [9, 10], [10, 10], [11, 10]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0)]","[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (10, 10), (11, 10)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 2, 2, 2]",expCondition2,1,0,"(1, 12)","(4, 10)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (10, 2), (9, 3), (2, 2), (7, 8), (3, 1), (6, 8), (1, 2), (13, 3), (13, 14), (8, 7), (10, 6), (2, 1), (12, 9)]",0,"(0, 13)","(4, 3)","(11, 10)"
