,name,reactionTime,trajectory,aimAction,aimPlayerGridList,noisePoint,goal,conditionName,decisionSteps,targetDiff,avoidCommitPoint,crossPoint,obstacles,noiseNumber,playerGrid,target1,target2
144,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(13, 0), [12, 0], [12, 1], [12, 1], [12, 2], [11, 2], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8]]","[(-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(12, 0), (12, 1), (12, 2), (12, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8)]",[3],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",expCondition1,1,2,"(12, 1)","(11, 3)","[(13, 1), (11, 1), (13, 3), (10, 13), (14, 10), (10, 12), (4, 12), (2, 11), (1, 0), (1, 3), (2, 4), (1, 6), (13, 13), (10, 6), (4, 13), (6, 4), (4, 8), (5, 7)]",1,"(13, 0)","(11, 8)","(4, 3)"
145,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]","[(14, 13), [14, 14], [14, 13], [14, 13], [14, 12], [13, 12], [13, 12], [12, 12], [12, 11], [12, 10], [12, 9], [11, 9], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5]]","[(0, 1), (-1, 0), (1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[(14, 14), (13, 14), (15, 13), (14, 12), (13, 12), (12, 12), (12, 12), (12, 11), (12, 10), (12, 9), (11, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2]",expCondition2,1,2,"(13, 12)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (10, 4), (1, 2), (2, 11), (8, 1), (13, 2), (9, 6), (4, 14), (9, 2), (3, 2), (2, 5), (9, 8), (8, 2), (3, 7)]",2,"(14, 13)","(3, 10)","(10, 5)"
146,noise0.0667_softmaxBeta2.5_14,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 2]","[(2, 0), [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 0]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0)]",[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,0,controlAvoid,"(2, 0)","(2, 0)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (1, 8), (9, 5), (0, 10), (6, 5), (5, 6), (9, 7), (5, 11), (8, 13), (1, 5), (12, 5), (1, 6), (6, 13), (11, 12)]",0,"(2, 0)","(12, 0)","(2, 12)"
147,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(14, 0), [13, 0], [13, 0], [13, 1], [12, 1], [11, 1], [11, 2], [11, 3], [11, 3], [11, 4], [11, 5], [10, 5], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9]]","[(-1, 0), (0, -1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[(13, 0), (13, -1), (13, 1), (12, 1), (11, 1), (11, 2), (11, 3), (11, 4), (11, 4), (11, 5), (10, 5), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9)]",[8],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",expCondition2,4,0,"(11, 3)","(9, 5)","[(12, 2), (14, 2), (10, 2), (12, 0), (12, 4), (9, 2), (12, 5), (5, 7), (10, 11), (1, 8), (1, 12), (4, 8), (6, 12), (7, 13), (6, 6), (4, 7), (2, 1), (5, 9)]",1,"(14, 0)","(9, 9)","(5, 5)"
148,noise0.0667_softmaxBeta2.5_14,"[0, 1, 1, 1, 1, 2, 2, 2, 2]","[(10, 9), [10, 8], [10, 7], [10, 6], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2], [9, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0)]","[(10, 8), (10, 7), (10, 6), (10, 5), (10, 5), (10, 4), (10, 3), (10, 2), (9, 2)]",[4],"[0, 0, 1, 1, 1, 1, 1, 1, 0]",randomCondition,0,2,"(14, 0)","(14, 0)","[(13, 1), (14, 4), (11, 12), (7, 2), (6, 4), (5, 2), (11, 5), (12, 10), (3, 13), (2, 0), (13, 3), (6, 5), (7, 12), (10, 1), (4, 14), (4, 2), (13, 4), (0, 0)]",1,"(10, 9)","(9, 2)","(2, 7)"
149,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4]","[(14, 14), [14, 14], [14, 13], [13, 13], [13, 12], [12, 12], [11, 12], [11, 12], [10, 12], [10, 11], [10, 10], [10, 9], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8]]","[(1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(15, 14), (14, 13), (13, 13), (13, 12), (12, 12), (11, 12), (11, 13), (10, 12), (10, 11), (10, 10), (10, 9), (9, 9), (10, 8), (9, 8), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8)]",[12],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",expCondition2,6,2,"(10, 10)","(8, 8)","[(11, 11), (10, 14), (11, 13), (11, 9), (9, 11), (13, 11), (14, 10), (11, 8), (8, 11), (3, 5), (3, 11), (9, 1), (7, 7), (1, 3), (6, 6), (2, 1), (5, 6), (7, 2)]",1,"(14, 14)","(4, 8)","(8, 2)"
150,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(12, 0), [11, 0], [10, 0], [9, 0], [8, 0], [8, 0], [7, 0], [6, 0], [5, 0], [4, 0], [3, 0], [2, 0]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(11, 0), (10, 0), (9, 0), (8, 0), (7, 0), (7, 0), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0)]",[5],"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition1,0,controlAvoid,"(12, 0)","(12, 0)","[(13, 1), (11, 1), (13, 3), (3, 2), (9, 11), (1, 8), (8, 10), (11, 12), (2, 10), (4, 13), (4, 11), (2, 8), (9, 12), (14, 5), (10, 12), (3, 10), (14, 3), (5, 10)]",1,"(12, 0)","(12, 12)","(2, 0)"
151,noise0.0667_softmaxBeta2.5_14,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(14, 14), [14, 14], [14, 13], [14, 12], [14, 11], [14, 10], [14, 9], [14, 8], [14, 7], [14, 8], [14, 7], [14, 6], [14, 5], [14, 4]]","[(0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(14, 15), (14, 13), (14, 12), (14, 11), (14, 10), (14, 9), (14, 8), (14, 7), (14, 6), (14, 7), (14, 6), (14, 5), (14, 4)]",[9],"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition1,2,controlAvoid,"(14, 14)","(14, 14)","[(13, 13), (13, 11), (11, 13), (9, 8), (9, 9), (1, 7), (8, 7), (9, 3), (10, 9), (7, 10), (9, 1), (5, 12), (13, 5), (13, 1), (9, 5), (2, 2), (5, 14), (2, 12)]",1,"(14, 14)","(2, 14)","(14, 4)"
152,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3]","[(0, 12), [1, 12], [2, 12], [1, 12], [2, 12], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(1, 12), (2, 12), (2, 11), (2, 12), (3, 12), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5)]",[3],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",expCondition1,0,1,"(1, 12)","(3, 11)","[(1, 13), (3, 13), (1, 11), (4, 13), (13, 8), (12, 8), (11, 3), (6, 6), (6, 4), (5, 2), (8, 13), (13, 1), (2, 3), (8, 5), (4, 14), (9, 9), (7, 1), (11, 8)]",1,"(0, 12)","(3, 5)","(10, 11)"
153,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(0, 13), [0, 12], [0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4), (0, 3), (0, 2)]",[5],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,1,controlAvoid,"(0, 13)","(0, 13)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (12, 5), (5, 8), (7, 9), (9, 5), (12, 6), (1, 1), (11, 8), (7, 2), (11, 11), (11, 5), (10, 4), (10, 1), (0, 1)]",1,"(0, 13)","(0, 2)","(12, 13)"
154,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4]","[(0, 0), [1, 0], [1, 1], [1, 2], [1, 2], [1, 3], [1, 3], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 3), (0, 3), (2, 3), (2, 4), (3, 4), (4, 4), (4, 5), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12)]","[4, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2]",controlCondition,0,0,"(-1, -1)","(5, 5)","[(3, 0), (0, 3), (1, 4), (5, 3), (4, 1), (3, 5), (2, 2), (6, 1), (6, 2), (1, 6), (2, 6), (5, 3), (7, 7), (10, 13), (12, 7), (8, 11), (10, 9), (12, 8)]",2,"(0, 0)","(12, 5)","(5, 12)"
155,noise0.0667_softmaxBeta2.5_14,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[(0, 14), [1, 14], [2, 14], [2, 13], [2, 12], [3, 12], [4, 12], [5, 12], [6, 12], [6, 11], [6, 10], [7, 10], [8, 10], [9, 10], [9, 9], [10, 9]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0)]","[(1, 14), (2, 14), (2, 13), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (6, 11), (6, 10), (7, 10), (8, 10), (9, 10), (9, 9), (10, 9)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 0, 2]",expCondition1,6,0,"(4, 10)","(5, 9)","[(3, 11), (0, 10), (1, 11), (5, 11), (3, 9), (3, 13), (4, 14), (13, 13), (13, 1), (6, 3), (1, 2), (12, 3), (10, 7), (6, 5), (8, 1), (3, 1), (13, 2), (12, 5)]",0,"(0, 14)","(5, 4)","(10, 9)"
156,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4]","[(14, 0), [14, 1], [13, 1], [12, 1], [11, 1], [11, 2], [11, 3], [10, 3], [10, 4], [10, 5], [10, 6], [9, 6], [9, 7], [9, 8], [8, 7], [8, 8], [8, 9], [8, 10], [9, 10]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]","[(14, 1), (13, 1), (12, 1), (11, 1), (11, 2), (11, 3), (10, 3), (9, 3), (10, 5), (10, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 8), (8, 9), (8, 10), (9, 10)]","[8, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",expCondition2,4,1,"(11, 3)","(9, 5)","[(12, 2), (14, 2), (10, 2), (12, 0), (12, 4), (9, 2), (12, 5), (3, 6), (4, 10), (11, 11), (3, 13), (5, 8), (6, 10), (2, 10), (3, 12), (3, 10), (2, 6), (7, 8)]",2,"(14, 0)","(9, 10)","(3, 5)"
157,noise0.0667_softmaxBeta2.5_14,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(14, 0), [14, 1], [13, 1], [13, 2], [13, 3], [12, 3], [12, 4], [11, 4], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [9, 8], [9, 9], [9, 10], [9, 11]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]","[(14, 1), (13, 1), (13, 2), (13, 3), (12, 3), (12, 4), (11, 4), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (9, 8), (9, 9), (9, 10), (9, 11)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1]",controlCondition,0,1,"(15, -1)","(9, 5)","[(14, 3), (11, 0), (10, 1), (11, 5), (13, 4), (9, 3), (12, 2), (13, 6), (12, 6), (8, 1), (8, 2), (11, 5), (7, 6), (1, 6), (5, 9), (3, 10), (7, 8), (8, 7)]",0,"(14, 0)","(9, 11)","(2, 5)"
158,noise0.0667_softmaxBeta2.5_14,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2]","[(14, 2), [14, 3], [14, 3], [14, 4], [14, 4], [14, 5], [13, 5], [13, 6], [13, 7], [12, 7], [12, 8], [12, 9], [11, 9], [11, 10], [10, 10]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]","[(14, 3), (13, 3), (14, 4), (14, 5), (14, 5), (13, 5), (13, 6), (13, 7), (12, 7), (12, 8), (12, 9), (11, 9), (11, 10), (10, 10)]",[4],"[0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",expCondition2,0,0,"(13, 2)","(10, 4)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (9, 5), (7, 12), (1, 5), (14, 11), (3, 7), (12, 0), (2, 2), (3, 4), (12, 13), (2, 11), (8, 12), (13, 12), (13, 13)]",1,"(14, 2)","(10, 10)","(4, 4)"
159,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(3, 2), [3, 3], [4, 3], [5, 4], [6, 4], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [5, 8], [5, 9], [6, 9], [6, 10], [7, 10]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]","[(3, 3), (4, 3), (4, 4), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (5, 9), (6, 9), (6, 10), (7, 10)]","[3, 10]","[0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",randomCondition,0,0,"(14, 0)","(14, 0)","[(12, 14), (1, 5), (5, 11), (6, 3), (13, 6), (7, 9), (11, 6), (8, 12), (9, 4), (5, 10), (10, 9), (10, 3), (4, 1), (3, 4), (5, 2), (11, 14), (5, 12), (2, 1)]",2,"(3, 2)","(3, 13)","(7, 10)"
160,noise0.0667_softmaxBeta2.5_14,"[0, 0, 0, 1, 1, 1, 1, 1, 1]","[(12, 0), [12, 1], [11, 2], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8], [11, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(12, 1), (12, 2), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9)]",[2],"[0, 0, 0, 1, 1, 1, 1, 1, 1]",expCondition1,0,1,"(12, 1)","(11, 3)","[(13, 1), (11, 1), (13, 3), (14, 9), (10, 6), (3, 6), (14, 6), (13, 10), (12, 13), (6, 11), (7, 8), (11, 12), (2, 8), (2, 11), (4, 10), (6, 13), (1, 7), (11, 13)]",1,"(12, 0)","(11, 9)","(4, 3)"
161,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(0, 14), [0, 13], [1, 13], [1, 12], [2, 12], [2, 11], [2, 10], [1, 10], [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3], [1, 2], [0, 2]]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0)]","[(0, 13), (1, 13), (1, 12), (2, 12), (2, 11), (2, 10), (1, 10), (1, 9), (1, 8), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (0, 2)]",[],"[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition1,6,controlAvoid,"(0, 14)","(0, 14)","[(3, 11), (0, 10), (1, 11), (5, 11), (3, 9), (3, 13), (4, 14), (10, 4), (7, 2), (13, 1), (13, 10), (9, 7), (8, 6), (13, 14), (9, 4), (6, 3), (6, 6), (12, 2)]",0,"(0, 14)","(0, 2)","(12, 14)"
162,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(0, 0), [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10)]",[8],"[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition2,4,controlAvoid,"(0, 0)","(0, 0)","[(2, 2), (2, 0), (2, 4), (0, 2), (4, 2), (2, 5), (5, 2), (12, 3), (13, 3), (12, 4), (6, 11), (3, 13), (4, 13), (11, 13), (6, 6), (7, 13), (6, 9), (12, 8)]",1,"(0, 0)","(12, 0)","(0, 10)"
163,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(4, 4), [4, 5], [3, 6], [2, 6], [2, 7], [2, 8], [2, 9], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12], [2, 13]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(4, 5), (4, 6), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13)]","[2, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",randomCondition,0,2,"(14, 0)","(14, 0)","[(7, 2), (12, 8), (12, 1), (8, 4), (11, 0), (12, 3), (14, 12), (11, 14), (1, 14), (12, 12), (1, 10), (3, 9), (11, 5), (3, 14), (0, 13), (7, 10), (14, 9), (9, 6)]",2,"(4, 4)","(2, 13)","(9, 11)"
164,noise0.0667_softmaxBeta2.5_14,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2]","[(0, 0), [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0)]",[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,2,controlAvoid,"(0, 0)","(0, 0)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (6, 11), (11, 5), (7, 10), (12, 10), (12, 1), (13, 6), (10, 6), (2, 12), (12, 9), (2, 11), (13, 3), (8, 13), (12, 6)]",0,"(0, 0)","(11, 0)","(0, 12)"
165,noise0.0667_softmaxBeta2.5_14,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(1, 0), [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [6, 2], [5, 1], [5, 2], [4, 3], [5, 3], [6, 3], [6, 4], [7, 4], [8, 4], [9, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]","[(2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (6, 2), (7, 2), (5, 2), (5, 3), (5, 3), (6, 3), (6, 4), (7, 4), (8, 4), (9, 4)]","[8, 10]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",expCondition2,1,1,"(2, 1)","(4, 4)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (9, 12), (13, 7), (10, 5), (0, 5), (12, 2), (8, 12), (0, 13), (5, 9), (10, 13), (8, 9), (11, 7), (7, 10), (12, 13)]",2,"(1, 0)","(9, 4)","(4, 10)"
166,noise0.0667_softmaxBeta2.5_14,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(14, 0), [13, 0], [12, 0], [12, 1], [11, 1], [11, 2], [11, 3], [11, 4], [10, 4], [9, 4], [8, 4], [8, 5], [7, 6], [6, 6], [6, 5], [5, 5], [4, 5]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0)]","[(13, 0), (12, 0), (12, 1), (11, 1), (11, 2), (11, 3), (11, 4), (10, 4), (9, 4), (8, 4), (8, 5), (7, 5), (6, 6), (6, 5), (5, 5), (4, 5)]",[12],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2]",controlCondition,0,2,"(15, -1)","(9, 5)","[(14, 3), (11, 0), (10, 1), (8, 1), (13, 4), (13, 6), (12, 6), (8, 2), (11, 5), (9, 3), (2, 13), (5, 12), (5, 7), (4, 9), (1, 12), (7, 11), (5, 13), (3, 13)]",1,"(14, 0)","(9, 12)","(4, 5)"
167,noise0.0667_softmaxBeta2.5_14,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 2]","[(14, 1), [14, 2], [13, 2], [12, 2], [12, 3], [11, 3], [10, 3], [9, 3], [8, 3], [7, 3], [6, 3]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(14, 2), (13, 2), (12, 2), (12, 3), (11, 3), (10, 3), (9, 3), (8, 3), (7, 3), (6, 3)]",[],"[0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",expCondition1,1,2,"(13, 2)","(11, 3)","[(13, 1), (11, 1), (13, 3), (1, 2), (4, 6), (9, 13), (5, 4), (7, 9), (10, 11), (6, 7), (7, 5), (7, 10), (9, 6), (2, 11), (13, 13), (14, 11), (3, 5), (2, 9)]",0,"(14, 1)","(11, 10)","(6, 3)"
168,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]","[(0, 0), [1, 0], [1, 1], [2, 1], [1, 0], [2, 0], [1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5]]","[(1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 0), (2, 1), (1, 1), (2, 1), (2, 2), (2, 3), (3, 3), (4, 3), (4, 4), (5, 4), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5)]","[4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",controlCondition,0,0,"(-1, -1)","(5, 5)","[(3, 0), (0, 3), (1, 4), (1, 6), (4, 1), (6, 1), (6, 2), (2, 6), (5, 3), (3, 5), (7, 11), (6, 11), (4, 11), (5, 13), (7, 10), (13, 3), (10, 9), (9, 11)]",2,"(0, 0)","(10, 5)","(5, 10)"
